id,user,uid,version,changeset,timestamp 
461173178,abDoug,3789884,1,44595320,2016-12-22T16:50:12Z
461173179,abDoug,3789884,1,44595320,2016-12-22T16:50:12Z
461173180,abDoug,3789884,1,44595320,2016-12-22T16:50:12Z
461414181,abDoug,3789884,1,44629134,2016-12-23T17:55:11Z
461416054,abDoug,3789884,1,44629911,2016-12-23T18:09:22Z
461416055,abDoug,3789884,1,44629911,2016-12-23T18:09:22Z
461417640,abDoug,3789884,1,44630133,2016-12-23T18:18:55Z
461421049,abDoug,3789884,1,44630501,2016-12-23T18:36:09Z
461421050,Silvermane,186339,2,49182721,2017-06-02T03:48:01Z
461461049,abDoug,3789884,1,44635307,2016-12-23T22:43:33Z
461461050,abDoug,3789884,1,44635307,2016-12-23T22:43:33Z
461707884,abDoug,3789884,1,44664209,2016-12-25T16:16:24Z
461768128,andrewpmk,1679,1,44672770,2016-12-26T00:55:44Z
461768129,andrewpmk,1679,1,44672770,2016-12-26T00:55:44Z
461768130,abDoug,3789884,3,47583229,2017-04-09T03:24:40Z
461768153,andrewpmk,1679,1,44672774,2016-12-26T00:56:27Z
461770077,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461770079,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461770081,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461770083,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461770085,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461770086,andrewpmk,1679,1,44672882,2016-12-26T01:08:16Z
461772266,andrewpmk,1679,1,44672901,2016-12-26T01:11:00Z
461774059,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774060,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774061,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774062,marinad_telenav,3277198,2,44785794,2016-12-30T14:38:15Z
461774063,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774064,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774065,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774066,andrewpmk,1679,1,44672934,2016-12-26T01:14:28Z
461774067,andrewpmk,1679,2,44672937,2016-12-26T01:14:51Z
461774068,abDoug,3789884,2,48983104,2017-05-25T19:58:05Z
461774163,andrewpmk,1679,1,44672945,2016-12-26T01:15:32Z
461774164,andrewpmk,1679,1,44672945,2016-12-26T01:15:32Z
461774195,andrewpmk,1679,1,44672955,2016-12-26T01:16:54Z
461774435,Tailchaser,5725799,2,48146816,2017-04-26T02:24:03Z
461776315,abDoug,3789884,2,45298611,2017-01-19T14:20:08Z
461776316,abDoug,3789884,2,45298611,2017-01-19T14:20:08Z
461776317,andrewpmk,1679,1,44673058,2016-12-26T01:30:07Z
461776318,andrewpmk,1679,1,44673058,2016-12-26T01:30:07Z
461776319,abDoug,3789884,2,45298611,2017-01-19T14:20:07Z
461776326,abDoug,3789884,2,45332514,2017-01-20T17:40:54Z
461776372,andrewpmk,1679,1,44673086,2016-12-26T01:33:57Z
461776373,andrewpmk,1679,1,44673086,2016-12-26T01:33:57Z
462102607,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102608,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102609,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102610,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102611,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102612,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102613,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102614,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102615,marinad_telenav,3277198,2,44902952,2017-01-04T16:44:46Z
462102616,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102617,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:44Z
462102618,marinad_telenav,3277198,1,44705048,2016-12-27T12:29:45Z
462104631,marinad_telenav,3277198,1,44705372,2016-12-27T12:46:32Z
462105764,MuzikMachine,1820014,2,51153926,2017-08-15T22:19:13Z
462105765,MuzikMachine,1820014,2,51153926,2017-08-15T22:19:13Z
462105766,marinad_telenav,3277198,1,44705580,2016-12-27T12:57:42Z
462105767,MuzikMachine,1820014,2,51153926,2017-08-15T22:19:13Z
462105768,marinad_telenav,3277198,1,44705580,2016-12-27T12:57:42Z
462110967,marinad_telenav,3277198,1,44706172,2016-12-27T13:26:51Z
462111869,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111870,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111871,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111872,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111873,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111874,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:05Z
462111875,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:06Z
462111876,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:06Z
462111877,marinad_telenav,3277198,1,44706293,2016-12-27T13:33:06Z
462118267,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118269,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118271,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118274,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118276,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118277,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118280,lorandr_telenav,4973384,2,47095525,2017-03-23T13:43:05Z
462118282,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:28Z
462118285,lorandr_telenav,4973384,2,47095525,2017-03-23T13:43:05Z
462118287,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118291,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118292,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118293,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118294,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118295,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118296,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:29Z
462118297,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:30Z
462118298,marinad_telenav,3277198,1,44706779,2016-12-27T13:57:30Z
462124199,abDoug,3789884,2,48198590,2017-04-27T15:22:18Z
462124200,marinad_telenav,3277198,1,44707395,2016-12-27T14:27:37Z
462124201,marinad_telenav,3277198,1,44707395,2016-12-27T14:27:38Z
462124202,simonap_telenav,4827180,2,45777242,2017-02-03T12:40:15Z
462124203,marinad_telenav,3277198,1,44707395,2016-12-27T14:27:38Z
462124204,marinad_telenav,3277198,1,44707395,2016-12-27T14:27:38Z
462125440,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462125443,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462125445,abDoug,3789884,2,48233935,2017-04-28T16:53:11Z
462125447,abDoug,3789884,2,48233935,2017-04-28T16:53:11Z
462125450,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462125454,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462125457,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462125459,abDoug,3789884,2,48233935,2017-04-28T16:53:11Z
462125462,marinad_telenav,3277198,1,44707578,2016-12-27T14:36:30Z
462129203,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:17Z
462129204,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:17Z
462129205,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:17Z
462129206,abDoug,3789884,2,48233869,2017-04-28T16:48:42Z
462129207,abDoug,3789884,2,48233869,2017-04-28T16:48:42Z
462129208,abDoug,3789884,2,48233869,2017-04-28T16:48:42Z
462129209,abDoug,3789884,3,48233869,2017-04-28T16:48:42Z
462129210,lorandr_telenav,4973384,2,47098800,2017-03-23T14:50:36Z
462129211,lorandr_telenav,4973384,2,47098800,2017-03-23T14:50:36Z
462129212,abDoug,3789884,2,48257687,2017-04-29T14:44:35Z
462129213,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:18Z
462129214,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:18Z
462129215,abDoug,3789884,2,48257687,2017-04-29T14:44:35Z
462129216,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:18Z
462129217,abDoug,3789884,2,48257687,2017-04-29T14:44:35Z
462129218,abDoug,3789884,2,48257799,2017-04-29T14:49:14Z
462129219,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:18Z
462129220,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:18Z
462129221,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:19Z
462129222,abDoug,3789884,2,48257687,2017-04-29T14:44:35Z
462129223,marinad_telenav,3277198,1,44708090,2016-12-27T15:02:19Z
462131898,abDoug,3789884,2,46857557,2017-03-15T02:39:35Z
462131899,abDoug,3789884,2,46857557,2017-03-15T02:39:35Z
462133783,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133784,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133785,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133786,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133787,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133788,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133790,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133792,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133793,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133795,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:21Z
462133797,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:22Z
462133798,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:22Z
462133799,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:22Z
462133800,marinad_telenav,3277198,1,44708617,2016-12-27T15:23:22Z
462135802,abDoug,3789884,4,48973365,2017-05-25T12:59:28Z
462135803,abDoug,3789884,3,46872525,2017-03-15T15:34:05Z
462135804,abDoug,3789884,1,44708901,2016-12-27T15:34:30Z
462135805,abDoug,3789884,4,47027063,2017-03-21T00:01:13Z
462135806,abDoug,3789884,5,48973365,2017-05-25T12:59:28Z
462136423,abDoug,3789884,2,46872166,2017-03-15T15:21:24Z
462136424,abDoug,3789884,3,47027063,2017-03-21T00:01:13Z
462142406,marinad_telenav,3277198,1,44709384,2016-12-27T15:54:24Z
462142407,abDoug,3789884,2,48234058,2017-04-28T16:59:39Z
462142408,marinad_telenav,3277198,1,44709384,2016-12-27T15:54:24Z
462143429,abDoug,3789884,3,47027100,2017-03-21T00:04:06Z
462152684,abDoug,3789884,1,44710263,2016-12-27T16:31:01Z
462152686,abDoug,3789884,2,47015783,2017-03-20T15:22:17Z
462152688,abDoug,3789884,4,47015783,2017-03-20T15:22:17Z
462152690,abDoug,3789884,1,44710263,2016-12-27T16:31:01Z
462154233,abDoug,3789884,1,44710368,2016-12-27T16:34:40Z
462154234,abDoug,3789884,1,44710368,2016-12-27T16:34:40Z
462154235,abDoug,3789884,1,44710368,2016-12-27T16:34:40Z
462155267,abDoug,3789884,1,44710503,2016-12-27T16:40:14Z
462166922,abDoug,3789884,1,44711689,2016-12-27T17:35:07Z
462167869,abDoug,3789884,1,44711823,2016-12-27T17:41:36Z
462169278,abDoug,3789884,1,44711993,2016-12-27T17:49:55Z
462169279,abDoug,3789884,1,44711993,2016-12-27T17:49:55Z
462170863,abDoug,3789884,1,44712342,2016-12-27T18:06:01Z
462188276,abDoug,3789884,1,44715160,2016-12-27T20:29:19Z
462192012,abDoug,3789884,2,48260051,2017-04-29T16:25:37Z
462192225,abDoug,3789884,1,44715592,2016-12-27T20:48:57Z
462192226,abDoug,3789884,1,44715592,2016-12-27T20:48:57Z
462192227,abDoug,3789884,1,44715592,2016-12-27T20:48:57Z
462230937,abDoug,3789884,1,44720066,2016-12-28T02:19:09Z
462230938,abDoug,3789884,1,44720066,2016-12-28T02:19:09Z
462230939,abDoug,3789884,1,44720066,2016-12-28T02:19:09Z
462233826,abDoug,3789884,1,44720195,2016-12-28T02:33:40Z
462235019,shellguard,650783,3,46825688,2017-03-13T22:33:29Z
462235020,shellguard,650783,2,46825688,2017-03-13T22:33:29Z
462235021,abDoug,3789884,1,44720259,2016-12-28T02:42:17Z
462235022,lorandr_telenav,4973384,2,47225979,2017-03-28T12:28:26Z
462235023,lorandr_telenav,4973384,2,47225979,2017-03-28T12:28:26Z
462237214,abDoug,3789884,1,44720400,2016-12-28T02:55:38Z
462297423,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297424,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297425,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297426,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297427,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297428,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297429,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297430,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297431,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297432,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297433,marinad_telenav,3277198,1,44726297,2016-12-28T10:07:42Z
462297434,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:17Z
462301980,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301981,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301982,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301983,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301984,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301985,simonap_telenav,4827180,3,46367368,2017-02-24T13:21:27Z
462301986,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:51Z
462301987,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301988,arming_telenav,4827171,3,47404449,2017-04-03T08:52:19Z
462301989,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301990,arming_telenav,4827171,3,47404449,2017-04-03T08:52:20Z
462301991,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301992,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301993,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301994,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301995,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301996,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301997,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301998,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462301999,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462302000,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462302001,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:52Z
462302003,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302004,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302005,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302006,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302007,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302008,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302010,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:53Z
462302011,MuzikMachine,1820014,3,48568003,2017-05-10T17:11:24Z
462302012,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:24Z
462302013,MuzikMachine,1820014,2,48568003,2017-05-10T17:11:25Z
462302014,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:24Z
462302015,MuzikMachine,1820014,5,51153926,2017-08-15T22:34:18Z
462302016,MuzikMachine,1820014,2,48568003,2017-05-10T17:11:24Z
462302017,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:24Z
462302018,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:23Z
462302019,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:19Z
462302020,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:54Z
462302021,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:54Z
462302022,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:17Z
462302023,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:17Z
462302024,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:54Z
462302026,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:18Z
462302027,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:54Z
462302029,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:17Z
462302030,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:17Z
462302031,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:55Z
462302032,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:55Z
462302033,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:55Z
462302034,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:55Z
462302035,simonap_telenav,4827180,1,44726802,2016-12-28T10:36:55Z
462302994,simonap_telenav,4827180,2,46364122,2017-02-24T11:02:01Z
462302995,simonap_telenav,4827180,2,46364122,2017-02-24T11:02:01Z
462302996,marinad_telenav,3277198,1,44727046,2016-12-28T10:44:50Z
462302997,simonap_telenav,4827180,2,46364122,2017-02-24T11:02:02Z
462302998,marinad_telenav,3277198,1,44727046,2016-12-28T10:44:50Z
462302999,marinad_telenav,3277198,1,44727046,2016-12-28T10:44:50Z
462306823,Tailchaser,5725799,2,48108207,2017-04-25T03:28:45Z
462306824,Tailchaser,5725799,2,48108207,2017-04-25T03:28:45Z
462306825,marinad_telenav,3277198,1,44727173,2016-12-28T10:53:46Z
462306826,marinad_telenav,3277198,1,44727173,2016-12-28T10:53:47Z
462307217,marinad_telenav,3277198,1,44727297,2016-12-28T10:54:55Z
462307218,marinad_telenav,3277198,1,44727297,2016-12-28T10:54:55Z
462307219,Tailchaser,5725799,2,48108207,2017-04-25T03:28:45Z
462323521,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:24Z
462323522,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:16Z
462323523,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:16Z
462323524,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:24Z
462323525,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:19Z
462323526,Tailchaser,5725799,2,48108207,2017-04-25T03:28:43Z
462323527,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:18Z
462323528,Tailchaser,5725799,2,48108207,2017-04-25T03:28:44Z
462323529,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:26Z
462323530,MuzikMachine,1820014,4,51153926,2017-08-15T22:34:23Z
462323531,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:20Z
462331580,simonap_telenav,4827180,1,44730382,2016-12-28T13:11:46Z
462333398,MuzikMachine,1820014,4,51153926,2017-08-15T22:34:21Z
462333399,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333400,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333401,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333402,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333403,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333404,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333405,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333406,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333407,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333408,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333409,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333410,marinad_telenav,3277198,1,44730835,2016-12-28T13:28:39Z
462333411,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:26Z
462333656,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:25Z
462333657,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:22Z
462333658,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:21Z
462334266,simonap_telenav,4827180,2,46073240,2017-02-14T09:21:23Z
462334267,marinad_telenav,3277198,1,44730992,2016-12-28T13:35:07Z
462334268,marinad_telenav,3277198,1,44730992,2016-12-28T13:35:07Z
462334908,MuzikMachine,1820014,2,48211242,2017-04-27T22:58:15Z
462334909,marinad_telenav,3277198,1,44731053,2016-12-28T13:37:46Z
462334910,MuzikMachine,1820014,2,48211242,2017-04-27T22:58:15Z
462334911,marinad_telenav,3277198,1,44731053,2016-12-28T13:37:46Z
462334912,MuzikMachine,1820014,2,48211242,2017-04-27T22:58:15Z
462334913,marinad_telenav,3277198,1,44731053,2016-12-28T13:37:46Z
462334914,abDoug,3789884,3,48236828,2017-04-28T18:57:42Z
462334915,abDoug,3789884,3,48236828,2017-04-28T18:57:42Z
462334916,MuzikMachine,1820014,4,48211242,2017-04-27T22:58:14Z
462334917,abDoug,3789884,2,48236828,2017-04-28T18:57:41Z
462334918,marinad_telenav,3277198,2,44731177,2016-12-28T13:43:11Z
462335912,marinad_telenav,3277198,1,44731177,2016-12-28T13:43:09Z
462335913,marinad_telenav,3277198,1,44731177,2016-12-28T13:43:09Z
462335914,abDoug,3789884,2,48236828,2017-04-28T18:57:41Z
462335915,marinad_telenav,3277198,1,44731177,2016-12-28T13:43:09Z
462335916,arming_telenav,4827171,4,49766001,2017-06-23T09:30:33Z
462335917,marinad_telenav,3277198,1,44731177,2016-12-28T13:43:09Z
462335918,MuzikMachine,1820014,3,48211242,2017-04-27T22:58:14Z
462335919,abDoug,3789884,2,48236828,2017-04-28T18:57:41Z
462335920,abDoug,3789884,2,48236828,2017-04-28T18:57:41Z
462335921,abDoug,3789884,2,48236828,2017-04-28T18:57:41Z
462340790,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340791,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340792,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340793,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340794,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340795,abDoug,3789884,2,48986499,2017-05-25T23:44:44Z
462340796,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340797,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:33Z
462340798,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340799,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340800,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340801,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340802,simonap_telenav,4827180,3,45973321,2017-02-10T13:07:39Z
462340803,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340804,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340805,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340806,abDoug,3789884,2,48986499,2017-05-25T23:44:43Z
462340807,abDoug,3789884,3,48986499,2017-05-25T23:44:43Z
462340808,arming_telenav,4827171,3,49690548,2017-06-20T11:22:29Z
462340809,abDoug,3789884,2,49402375,2017-06-09T16:32:23Z
462340810,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340811,abDoug,3789884,2,49749212,2017-06-22T14:59:31Z
462340812,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340815,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:34Z
462340817,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340818,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340819,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340820,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340821,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340822,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340823,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340825,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340826,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340827,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340828,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340829,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340830,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340831,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340832,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:35Z
462340833,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:36Z
462340834,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:25Z
462340835,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:36Z
462340836,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:36Z
462340837,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:19Z
462340838,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:19Z
462340839,abDoug,3789884,3,49748788,2017-06-22T14:44:00Z
462340841,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:19Z
462340842,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:16Z
462340843,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:25Z
462340844,arming_telenav,4827171,2,47529787,2017-04-07T07:18:03Z
462340845,arming_telenav,4827171,2,47529787,2017-04-07T07:18:03Z
462340847,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:19Z
462340848,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:20Z
462340849,simonap_telenav,4827180,1,44731825,2016-12-28T14:09:36Z
462340850,MuzikMachine,1820014,3,51153926,2017-08-15T22:34:25Z
462340851,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:16Z
462340852,MuzikMachine,1820014,2,51153926,2017-08-15T22:34:26Z
462342399,simonap_telenav,4827180,1,44732064,2016-12-28T14:17:39Z
462342401,simonap_telenav,4827180,1,44732064,2016-12-28T14:17:39Z
462342403,simonap_telenav,4827180,1,44732064,2016-12-28T14:17:39Z
462343103,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343104,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343105,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343106,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343108,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343109,marinad_telenav,3277198,1,44732174,2016-12-28T14:21:37Z
462343357,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:07Z
462343358,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:07Z
462343359,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:07Z
462343360,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:08Z
462343361,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:08Z
462343362,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:08Z
462343363,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:08Z
462343364,simonap_telenav,4827180,1,44732222,2016-12-28T14:23:08Z
